origin,destination,volume_car,volume_bus,volume_walk
zone_21,zone_45,0.020898673162909182,0.0,199.8231704028551
zone_21,zone_48,814.8927637133457,0.0,0.0
zone_21,zone_49,0.03803732823074827,162.61620212345304,0.0
zone_21,zone_50,0.10243650414448094,0.0,923.1801767681582
zone_21,zone_6,0.02587415510325168,55.91944190531087,0.0
zone_21,zone_7,159.23531901864035,0.0,0.0
zone_22,zone_0,107.28246429261944,0.0,0.0
zone_22,zone_1,0.026985622719788896,225.68793936346134,0.0
zone_22,zone_10,0.07056302293188807,255.0796018213421,0.0
zone_22,zone_12,844.22242612198,0.0,0.0
zone_22,zone_15,55.79702963553279,0.0,0.0
zone_22,zone_17,439.8524382819689,0.0,0.0
zone_22,zone_22,1.3733806855787803e-257,0.0,5181.793207593817
zone_22,zone_25,0.006331694158146965,56.840917959000855,0.0
zone_22,zone_3,0.009303702226231357,58.275344731002164,0.0
zone_22,zone_32,43.66780971632201,0.0,0.0
zone_22,zone_33,0.014840252679958695,55.41752028808658,0.0
zone_22,zone_35,0.13415420272138112,447.9479101489293,0.0
zone_22,zone_37,0.05623443817818847,462.0501644157199,0.0
zone_22,zone_43,0.020392743152588686,152.9644381481417,0.0
zone_22,zone_44,0.118291294687996,838.6511919784541,0.0
zone_22,zone_46,0.011449167615660455,50.80502825579029,0.0
zone_22,zone_47,0.07740484192726098,0.0,755.0334929470062
zone_22,zone_48,0.03412050414183283,56.470335493030355,0.0
zone_22,zone_5,849.5116388755954,0.0,0.0
zone_22,zone_52,165.38471107125235,0.0,0.0
zone_22,zone_53,0.010985212502636474,51.663049037048324,0.0
zone_22,zone_55,0.007342777532018174,56.992289232397006,0.0
zone_22,zone_56,0.011125830225004303,118.62643646831303,0.0
zone_23,zone_23,0.01930480512672308,0.0,1072.1076434999902
zone_23,zone_26,4.325053274121034,0.0,0.0
zone_23,zone_29,0.017751981713107542,230.29006341398468,0.0
zone_23,zone_40,4.32768302506376,0.0,0.0
zone_24,zone_1,0.026097602291128515,295.76235347883926,211.49246600970008
zone_24,zone_10,0.0386554552240296,51.11400953303564,0.0
