origin,destination,volume_car,volume_bus,volume_walk
zone_0,zone_0,5.8631359783728885e-257,0.0,22121.731073513634
zone_0,zone_1,554.7643238104441,554.8567354505914,0.4687487381811201
zone_0,zone_12,53.61662753198977,115.63061254249283,0.003550159648681453
zone_0,zone_13,6265.59099641629,0.0,51.62001234111621
zone_0,zone_15,726.7051594999667,2664.3677859860063,110.30535290807248
zone_0,zone_16,29.671437500781746,22.060001632462125,0.00011274669389992876
zone_0,zone_17,52.42600017508494,0.0,0.5848581827745525
zone_0,zone_19,626.3513656849667,255.60977080961797,0.08967704072768418
zone_0,zone_21,378.81475886668034,266.01985636941384,122.09025692484909
zone_0,zone_22,17.664254232398346,39.62490234694314,0.049081295820802166
zone_0,zone_24,21.739628207485467,37.78715566982621,0.000590246177287557
zone_0,zone_28,59.290494599360116,0.0,1.936176216670074
zone_0,zone_29,189.31918587206255,76.43190158831028,2.1851120219932436e-05
zone_0,zone_3,36.40128961013125,20.78150347971086,0.0003500848700672599
zone_0,zone_30,30.915036128965664,19.795745937394813,0.0001975787818591825
zone_0,zone_35,213.3068695326971,782.3789696531885,0.10599092885526862
zone_0,zone_37,290.2559255931709,505.0930601358889,0.3157549301047022
zone_0,zone_41,822.6199171409594,0.0,13365.511342780559
zone_0,zone_42,300.64683389164315,159.14313240678746,0.09699256363380789
zone_0,zone_43,24.763420428340044,22.122723153007236,0.00023025902097911126
zone_0,zone_44,18.52451313649424,30.902183313342086,0.0001749711495726992
zone_0,zone_45,343.6381977792341,273.1236275999379,124.88303518757442
zone_0,zone_47,922.195698440444,1814.0176663671148,20.97810861596035
zone_0,zone_48,1042.8182490338381,829.2162108748502,197.17969189967062
zone_0,zone_49,143.89056770016933,70.10168047062497,0.00339287300541852
zone_0,zone_5,361.38420283636276,755.63048308612,0.04221006906911601
zone_0,zone_50,323.9995991056957,165.82250233382274,0.8031733188358029
zone_0,zone_51,36.87107092254602,9.595200587995809,4.333566284772973e-06
zone_0,zone_52,66.53012703390971,170.4864101875581,0.03216864610090401
zone_0,zone_53,28.937028663914134,19.22287441222337,2.4354004043668464e-05
zone_0,zone_54,38.7296539900433,11.610378146358991,2.448967102351587e-06
zone_0,zone_7,719.6582774203192,0.0,131.859898220349
zone_0,zone_9,38.95645857952782,13.019009798703223,3.222092806421878e-06
zone_1,zone_0,995.9310192715565,4.004376640578169,0.9083543696756472
zone_1,zone_1,1.9875432349682926e-257,0.0,7499.040974511334
zone_1,zone_10,69.95092251044696,20.14031632344531,0.025232200883622668
zone_1,zone_13,521.2372177536104,0.0,0.024968376810964893
zone_1,zone_19,31.496587300564723,56.447203622996724,5.42349163970769
zone_1,zone_20,49.43603121717448,91.72317002399171,0.023049023472044263
zone_1,zone_21,312.35003613069244,0.0,28.649663160393025
zone_1,zone_22,239.1266407313823,143.66697499264708,2.1077496758451533
zone_1,zone_24,172.1318609731462,417.18886760230515,95.07705737785665
zone_1,zone_25,159.29582361075822,585.4487690051263,5.194566109929311
zone_1,zone_29,239.7027389886131,317.6899618551671,0.07923481613498198
zone_1,zone_3,488.1957258340125,849.1884910372894,24.396086546191366
zone_1,zone_30,73.72029618806295,309.0151603578799,3.9215688483052182
zone_1,zone_35,98.96488509263622,0.3579158713033217,0.0011096505121931835
zone_1,zone_36,110.23649406858368,258.71133394244816,0.22847024681405423
zone_1,zone_37,910.2934035109604,1053.440642914663,1118.5643617284113
zone_1,zone_38,72.6951920383795,59.4829655571184,0.07425782711644398
zone_1,zone_39,50.202257390824805,0.23218362802742679,5.7706339912672126e-05
zone_1,zone_4,45.82955641153363,0.23442810340900852,5.8264176226952996e-05
zone_1,zone_41,44.71779823229667,0.1896566085052907,0.024678395316188578
zone_1,zone_42,274.8578737207509,546.7192522408977,142.28121815173733
zone_1,zone_43,207.573000354826,8258.448203424954,254.17150628307118
zone_1,zone_44,160.20953085080774,497.2262348411465,1.841248745091026
zone_1,zone_45,162.46625812622847,0.0,3.7602076664874593
zone_1,zone_46,56.97247064287199,160.12877587714058,0.08210621101106699
zone_1,zone_47,332.07890652977926,26.06789951496246,2.3714552925873305
zone_1,zone_48,1169.4998159251384,0.0,245.79597367075706
zone_1,zone_49,246.5323999160283,450.8337601793122,16.648429120821557
zone_1,zone_5,148.854626818032,3.1566906793990372,0.0039547667509737885
zone_1,zone_50,35.19622371030919,79.09222466543804,13.18159660420547
zone_1,zone_51,24.658654080098763,19.75250511204196,0.024122998372719077
zone_1,zone_52,88.80284045668279,1.050606723495808,0.014822087227782839
zone_1,zone_53,25.765755799703896,122.85850741173934,0.19658999067769833
zone_1,zone_54,18.266380901032143,29.821380746682348,0.00961377759945497
zone_1,zone_55,56.96634647635564,96.38986429766175,0.1922911244061705
zone_1,zone_56,71.7892868401108,3931.640358107919,138.04942277532376
zone_1,zone_57,25.058213135497347,87.38565724042125,0.20024103035951954
zone_1,zone_6,59.57268374560816,151.86838547734217,0.9044187999503468
zone_1,zone_7,50.61841082205436,0.0,0.07164157656276554
zone_1,zone_9,210.58648451965814,383.4632794680551,0.1449743926032196
zone_10,zone_1,43.283325691673774,6.119432520145755,0.015735011279412563
zone_10,zone_10,2.1547141612853166e-257,0.0,8129.780273230728
zone_10,zone_12,150.25250895743463,0.0,456.7739171268996
zone_10,zone_15,80.980072571268,20.323148823997798,0.9639417803999705
zone_10,zone_22,83.62381232693616,25.503339911184113,4.755088498798196
zone_10,zone_25,108.86453528751444,46.67986026041757,7.482393325922955
zone_10,zone_26,6.495849055949142e-261,2.184862397936087,2.188428955842088
zone_10,zone_3,91.75090023374241,20.138971866097506,0.011665944791571129
zone_10,zone_33,889.9404058154685,0.0,4455.1367947027165
zone_10,zone_35,210.42960465561632,67.07459707411786,28.444409151889953
zone_10,zone_36,68.77841127256706,251.81545496636627,4.709661103014362
zone_10,zone_37,42.516333708398236,9.282057328344214,0.05634550181632325
zone_10,zone_38,236.92779756377746,5055.42021202371,2954.3196715445424
zone_10,zone_40,429.5831607698364,0.0,1420.9372080888886
zone_10,zone_43,176.51785200130263,138.45581338567266,6.2594858549133825
zone_10,zone_44,211.6331241812766,72.89824241726092,5.595283254192226
zone_10,zone_46,115.20012097449613,18.326144570916856,0.33804460095576766
zone_10,zone_47,41.47693661875324,11.306453804720434,0.17418653275288656
zone_10,zone_5,370.158655691964,0.0,462.45068453444503
zone_10,zone_52,143.70744483572386,0.0,88.23269900537186
zone_10,zone_54,81.42297281545108,17.398045303917748,0.018443848805511583
zone_10,zone_55,254.46031463089884,1530.6224433282016,336.08507178112893
zone_10,zone_56,44.559463714607816,6.733657451586264,0.062363577345673035
zone_10,zone_6,69.08693681904779,293.2171525218712,18.997215121619874
zone_10,zone_9,122.65462269822699,29.888586179198494,0.0036815019318818436
zone_11,zone_11,99.54790444940687,0.0,884.2214754936662
zone_11,zone_20,11.58784820872638,32.97985584159367,0.002897843793602378
zone_11,zone_29,596.1839047078379,59.84969019867738,16.613012004996662
zone_11,zone_31,2574.1915169582617,0.0,40433.128631899745
zone_11,zone_49,76.13705415755337,20.002643269396007,0.0053122708071200115
zone_11,zone_51,128.16811157964574,720.4827151537392,8.832259160097985
zone_11,zone_54,25.413573784243656,65.92992541858827,0.0017326189908351492
zone_11,zone_9,24.758074097622316,69.15502725404242,0.010333628546271689
zone_12,zone_1,105.20998109991099,42.74287586630357,0.00842798135653706
zone_12,zone_10,101.57121068456571,880.5220267776904,473.7177586564894
zone_12,zone_12,7.719308460524468e-258,0.0,2912.510753069906
zone_12,zone_13,48.64342572659046,0.0001343746787982959,5.722305634828451e-07
zone_12,zone_15,64.08697275759741,36.29402500383948,1.7214520930325006
zone_12,zone_22,248.762377444945,170.90758083897066,31.865656609486738
zone_12,zone_24,73.60406880426724,43.37026609873545,0.1142114849052619
zone_12,zone_25,158.02032495468703,56.16598825982289,2.559867673251638
zone_12,zone_33,23.554927477250438,2400.4870265216914,1828.969233319906
zone_12,zone_35,704.3911475040425,506.6612185121766,214.86046326645055
zone_12,zone_37,138.13210364768545,68.71784018362305,0.41238950222906157
zone_12,zone_40,14.709460937738065,61.90526034497678,46.55823798287754
zone_12,zone_43,29.652603439586812,15.858233437963237,0.25650675016184693
zone_12,zone_44,240.78177408057502,95.66297252672794,1.5060174452774322
zone_12,zone_47,129.980859070376,79.95611488974242,1.2317989942364622
zone_12,zone_48,102.42731102732357,1.3160031451769205,0.00011443980201336787
zone_12,zone_5,571.4121579951292,0.0,1610.94062873882
zone_12,zone_52,193.9007631391933,0.0,268.18800317603
zone_12,zone_6,12.265748286217107,41.497383418249825,0.9617606233957249
zone_13,zone_0,1715.0309292919528,4794.912182826278,10.554868600230783
zone_13,zone_1,145.51707594661974,528.4421575238232,0.008376836292035714
zone_13,zone_13,169.7116568172119,0.0,30267.35260462717
zone_13,zone_15,89.62416090874132,159.70316962461257,0.003970270856740551
zone_13,zone_17,545.0863289142472,0.0,2286.0923338825164
zone_13,zone_19,270.7660085581079,477.222585562448,0.002513995228417139
zone_13,zone_21,210.62839147899956,862.7113876556002,4.655457132215585
zone_13,zone_22,26.765847289914046,27.949444755014806,2.0786833914942315e-05
zone_13,zone_28,443.85833552656595,54.98266127948274,6.758004088249044
zone_13,zone_29,38.614996725957404,62.87266553073272,6.448476695820705e-07
zone_13,zone_3,79.74439972902117,138.48812105435965,5.2250595772131244e-05
zone_13,zone_30,23.60795574529107,24.77729341905827,1.0279296875107784e-05
zone_13,zone_32,643.4870534510057,0.0,9120.677005119982
zone_13,zone_33,26.68494284977783,25.58804967039771,3.589432963181285e-07
zone_13,zone_35,17.953085220293833,31.790508127265497,2.585927522033059e-06
zone_13,zone_37,292.10645980337665,213.88760531094232,0.002907123069735371
zone_13,zone_41,71.80945289815067,197.03470094074783,1.3104411671261704
zone_13,zone_42,102.91574823716446,247.51485541089642,0.002262028753807685
zone_13,zone_43,56.06946444328897,78.1583308085101,3.5519505595582846e-05
zone_13,zone_44,23.279040313540616,23.868722909564223,9.047386167126025e-07
zone_13,zone_45,152.3974921545832,717.7739373847206,3.8914729015716047
zone_13,zone_47,79.19171203718366,75.7159702222976,0.0005257504559173367
zone_13,zone_48,199.40989255348399,911.6452576735667,2.568826318522075
zone_13,zone_49,79.7000316410776,176.23534068481513,0.00012803486670432765
zone_13,zone_5,25.155959429088316,25.565980560671502,8.57520423645164e-07
zone_13,zone_50,38.32926743434664,88.88571750275653,0.015571851113700137
zone_13,zone_56,21.841792689892987,27.50558381518555,1.2733277605246538e-05
zone_13,zone_7,1688.3303321629453,10688.00980643798,1544.0453838541298
zone_15,zone_0,4484.9325775371335,0.0,176.43228393271698
zone_15,zone_1,19.678354207564904,30.483786312189544,0.0015178411199783537
zone_15,zone_10,44.33809153959311,96.52260052254155,0.6807003749920106
zone_15,zone_12,92.1671421596201,242.47300487193115,3.2132223151283785
zone_15,zone_13,248.03681219487368,0.0018468499940421342,0.0037953506840392504
zone_15,zone_15,62.08726368009906,0.0,15244.705261478395
zone_15,zone_22,31.057180489899753,137.70259475509704,3.6902304780714004
zone_15,zone_25,12.477782280166323,42.72121524372605,0.0010014523410494403
zone_15,zone_3,30.06359090050667,27.041522243653674,1.855482182238336e-05
zone_15,zone_30,20.95994032278943,29.67944459567962,1.409345733908832e-05
zone_15,zone_35,398.23139267756244,1941.8615332519205,108.51690538754437
zone_15,zone_37,81.06750426031145,342.26548546370293,4.312183301242888
zone_15,zone_38,17.877921192652593,28.174785057114228,0.08670922982004227
zone_15,zone_40,30.61645214398988,52.86471548882674,0.5252031300809351
zone_15,zone_41,1021.4942771538591,0.0,108.35767313341867
zone_15,zone_43,16.196103523306896,30.473177403640292,0.0006934962279475658
zone_15,zone_44,42.93053259734223,154.28384224851558,0.018526728140606137
zone_15,zone_47,313.5525364901733,1527.4251267204904,546.8493491264196
zone_15,zone_48,50.50734858778774,2.294507311365724,0.01929582088499336
zone_15,zone_49,41.74819792156637,11.766664820722587,3.135630968667338e-05
zone_15,zone_5,587.1500798849073,1497.5370812843885,36.10873597285989
zone_15,zone_52,53.85081882773451,168.31193654785443,13.709543835059314
zone_15,zone_7,53.10026021883047,0.011689132635795805,0.01807019201093396
zone_16,zone_1,16.316598372073038,35.85682791705987,0.3468249559447961
zone_16,zone_3,10.488198444486942,33.121828005624295,15.983149860123257
zone_16,zone_30,5.885168641310329,42.059771609151625,9.795308464366148
zone_16,zone_36,10.943434743412633,46.437492182007425,0.30405896274237837
zone_16,zone_38,18.510536052637708,29.566784103730082,0.25348685521804637
zone_16,zone_43,18.654120249270782,563.4707555647481,65.21575568526674
zone_16,zone_44,1.9098408802815375e-260,5.038483067516541,0.002991655858152151
zone_16,zone_46,17.95789250456034,125.12667266239265,35.53947820723454
